"Promo","Promo","module","Magento_CatalogRule"
"Could not rebuild index for empty products array","Nu se poate reconstrui indexul pentru o matrice de produs goala.","module","Magento_CatalogRule"
"We can't rebuild the index for an undefined product.","Nu se poate reconstrui indexul pentru un produs nedefinit.","module","Magento_CatalogRule"
"Percentage discount should be between 0 and 100.","Procentajul reducerii trebuie sa fie intre 0 si 100.","module","Magento_CatalogRule"
"Discount value should be 0 or greater.","Valoarea reducerii trebuie sa fie 0 sau mai mare.","module","Magento_CatalogRule"
"Unknown action.","Actiune necunoscuta.","module","Magento_CatalogRule"
"Update the Product","Actualizati produsul","module","Magento_CatalogRule"
"Rule price","Pret regula","module","Magento_CatalogRule"
"To Fixed Value","La valoarea fixata","module","Magento_CatalogRule"
"To Percentage","La procentaj","module","Magento_CatalogRule"
"By Fixed value","Cu valoare fixa","module","Magento_CatalogRule"
"By Percentage","Cu procentaj","module","Magento_CatalogRule"
"Update product's %1 %2: %3","Actualizari produs %1 %2: %3","module","Magento_CatalogRule"
"Conditions Combination","Combinare conditii","module","Magento_CatalogRule"
"Product Attribute","Atribut produs","module","Magento_CatalogRule"
"Updated rules applied.","Reguli actualizate aplicate.","module","Magento_CatalogRule"
"You disabled %1 Catalog Price Rules based on ""%2"" attribute.","Ati dezactivat %1 Reguli pret catalog bazate pe atributul ""%2"" .","module","Magento_CatalogRule"
"Catalog Rule Product","Produs regula catalog","module","Magento_CatalogRule"
"Indexed rule/product association","Asociere regula/produs indexata()","module","Magento_CatalogRule"
"Catalog Product Rule","Regula produs catalog","module","Magento_CatalogRule"
"Indexed product/rule association","Asociere produs/regula indexata()","module","Magento_CatalogRule"
"Rule","Regula","module","Magento_CatalogRule"
"Start","incepere","module","Magento_CatalogRule"
"End","Finalizare","module","Magento_CatalogRule"
"Web Site","Web Site","module","Magento_CatalogRule"
"Home","Pagina principala","module","Magento_CatalogSearch"
"Go to Home Page","Mergeti la pagina principala","module","Magento_CatalogSearch"
"Catalog Advanced Search","Cautare avansata catalog","module","Magento_CatalogSearch"
"All","Toate","module","Magento_CatalogSearch"
"Yes","Da","module","Magento_CatalogSearch"
"No","Nu","module","Magento_CatalogSearch"
"Results","Rezultate","module","Magento_CatalogSearch"
"Grid","Grila","module","Magento_CatalogSearch"
"List","Lista","module","Magento_CatalogSearch"
"Search Weight","Cautati greutate","module","Magento_CatalogSearch"
"Relevance","Importanta","module","Magento_CatalogSearch"
"Search results for: '%1'","Cautati rezultate pentru: '%1'","module","Magento_CatalogSearch"
"Minimum Search query length is %1","Lungimea minima a interogarii de cautare este de %1","module","Magento_CatalogSearch"
"Please specify at least one search term.","Specificati cel putin un termen de cautare","module","Magento_CatalogSearch"
"%1 and greater","%1 si mai mare","module","Magento_CatalogSearch"
"up to %1","pana la %1","module","Magento_CatalogSearch"
"Category","Categorie","module","Magento_CatalogSearch"
"%1 and above","%1 si peste","module","Magento_CatalogSearch"
"%1 - %2","%1 - %2","module","Magento_CatalogSearch"
"Bucket do not exists","Marjanu exista","module","Magento_CatalogSearch"
"Product","Produs","module","Magento_CatalogSearch"
"Search Settings","Setari cautare","module","Magento_CatalogSearch"
"Search","Cautare","module","Magento_CatalogSearch"
"Advanced Search","Cautare avansata","module","Magento_CatalogSearch"
"<strong>%1 item</strong> were found using the following search criteria","<strong>%1 item</strong> au fost gasite folosind criterii de cautare","module","Magento_CatalogSearch"
"<strong>%1 items</strong> were found using the following search criteria","<strong>%1 items</strong> au fost gasite folosind urmatoarele criterii de cautare","module","Magento_CatalogSearch"
"We can't find any items matching these search criteria.","Nu se pot gasi articole care sa coincida cu aceste criterii de cautare.","module","Magento_CatalogSearch"
"Modify your search","Modificati cautarea","module","Magento_CatalogSearch"
"name","nume","module","Magento_CatalogSearch"
"Don't see what you're looking for?","Nu gasiti ceea ce cautati?","module","Magento_CatalogSearch"
"Your search returned no results.","Nu s-au gasit rezultate pentru cautare.","module","Magento_CatalogSearch"
"Popular Search Terms","Termeni populari de cautare","module","Magento_CatalogSearch"
"Catalog Search","Cautare catalog","module","Magento_CatalogSearch"
"Minimal Query Length","Lungime minima interogare","module","Magento_CatalogSearch"
"Maximum Query Length","Lungime maxima interogare","module","Magento_CatalogSearch"
"Rebuild Catalog product fulltext search index","Reconstruire index cautare text complet produs catalog","module","Magento_CatalogSearch"
"Create Permanent Redirect for old URL","Creati redirectionare permanenta pentru vechiul URL","module","Magento_CatalogUrlRewrite"
"Category URL Suffix","Sufix URL categorie","module","Magento_CatalogUrlRewrite"
"You need to refresh the cache.","Trebuie sa reimprospatati cache-ul.","module","Magento_CatalogUrlRewrite"
"Product URL Suffix","Sufix URL produs","module","Magento_CatalogUrlRewrite"
"Use Categories Path for Product URLs","Utilizati Cale Categorii pentru URL-uri Produs","module","Magento_CatalogUrlRewrite"
"Create Permanent Redirect for URLs if URL Key Changed","Creati redirectionare permanenta pentru URL-uri daca cheia URL s-a modificat","module","Magento_CatalogUrlRewrite"
"Conditions Combination","Combinare conditii","module","Magento_CatalogWidget"
"Product Attribute","Atribut produs","module","Magento_CatalogWidget"
"SKU","Unitate de inmagazinare","module","Magento_CatalogWidget"
"Please choose a condition to add.","Alegeti o conditie de adaugat.","module","Magento_CatalogWidget"
"Add to Cart","Adaugati in cos","module","Magento_CatalogWidget"
"In stock","In stoc","module","Magento_CatalogWidget"
"Out of stock","Epuizat din stoc","module","Magento_CatalogWidget"
"Add to Wish List","Lista de dorinte","module","Magento_CatalogWidget"
"Add to Compare","Comparati","module","Magento_CatalogWidget"
"Catalog Products List","Lista produse catalog","module","Magento_CatalogWidget"
"List of Products","Lista de produse","module","Magento_CatalogWidget"
"Title","Titlu","module","Magento_CatalogWidget"
"Display Page Control","Control pagina afisare","module","Magento_CatalogWidget"
"Number of Products per Page","Numar de produse pe pagina","module","Magento_CatalogWidget"
"Number of Products to Display","Numar de produse de afisat","module","Magento_CatalogWidget"
"Template","sablon","module","Magento_CatalogWidget"
"Products Grid Template","sablon grila produse","module","Magento_CatalogWidget"
"Cache Lifetime (Seconds)","Termen Cache (Secunde)","module","Magento_CatalogWidget"
"86400 by default, if not set. To refresh instantly, clear the Blocks HTML Output cache.","86400 implicit, daca nu este setat. Pentru a reimprospata instant, eliminati cache-ul Output al blocurilor HTML.","module","Magento_CatalogWidget"
"Conditions","Conditii","module","Magento_CatalogWidget"
"Shopping Cart","Cos de cumparaturi","module","Magento_Checkout"
"Invalid method: %1","metoda nevalida: %1","module","Magento_Checkout"
"Do you have any comments regarding the order?","Aveti intrebari despre comanda?","module","Eadesigndev_Checkoutaddressfields"
"Enter your comment...","Introduceti comentariul dumneavoastra...","module","Eadesigndev_Checkoutaddressfields"
"City","Oras","module","Magento_Checkout"
"Country","Tara","module","Magento_Checkout"
"State/Province","Localitate","module","Magento_Checkout"
"Zip/Postal Code","Cod postal","module","Magento_Checkout"
"My Cart (1 item)","Cosul meu(1 articol)","module","Magento_Checkout"
"My Cart (%1 articole)","Cosul meu(%1 articole)","module","Magento_Checkout"
"My Cart","Cosul meu","module","Magento_Checkout"
"Minimum order amount is %1","Cantitatea minima pentru comanda este de %1","module","Magento_Checkout"
"Customer is already registered","Clientul este deja inregistrat","module","Magento_Checkout"
"Your session has expired","Sesiunea dumneavoastra a expirat","module","Magento_Checkout"
"You added %1 to your shopping cart.","ati adaugat %1 la cosul dumneavoastra de cumparaturi.","module","Magento_Checkout"
"We can't add this item to your shopping cart right now.","Momentan articolul nu poate fi adaugat la cosul dumeavoastra de cumparaturi.","module","Magento_Checkout"
"Out of stock","Epuizat din stoc","module","Magento_Checkout"
"We can't find the quote item.","Nu se poate gasi articolul specificat.","module","Magento_Checkout"
"We cannot configure the product.","Produsul nu poate fi configurat.","module","Magento_Checkout"
"You used coupon code ""%1"".","Ati folosit codul de cupon ""%1"".","module","Magento_Checkout"
"The coupon code ""%1"" is not valid.","Codul de cupon ""%1"" nu este valid.","module","Magento_Checkout"
"You canceled the coupon code.","Ati anulat codul de cupon.","module","Magento_Checkout"
"We cannot apply the coupon code.","Codul de cupon nu poate fi aplicat.","module","Magento_Checkout"
"We can't remove the item.","Nu se poate sterge articolul.","module","Magento_Checkout"
"%1 was updated in your shopping cart.","%1 a fost actualizat in cosul dumneavoastra de cumparaturi.","module","Magento_Checkout"
"We can't update the item right now.","Articolul nu poate fi actualizat momentan.","module","Magento_Checkout"
"We can't update the shopping cart.","Cosul de cumparaturi nu poate fi actualizat.","module","Magento_Checkout"
"One-page checkout is turned off.","Checkout-ul de pagina este dezactivat.","module","Magento_Checkout"
"Guest checkout is disabled.","Checkout-ul pentru vizitatori este dezactivat.","module","Magento_Checkout"
"Checkout","Checkout","module","Magento_Checkout"
"Page not found.","Pagina nu a fost gasita.","module","Magento_Checkout"
"Please agree to all the terms and conditions before placing the order.","Trebuie sa fiti de acord cu termenii si conditiile inainte de a plasa comanda.","module","Magento_Checkout"
"Something went wrong while processing your order. Please try again later.","A avut loc o eroare la procesarea comenzii. incercati din nou mai tarziu.","module","Magento_Checkout"
"%1 doesn't extend \Magento\Checkout\CustomerData\ItemInterface","%1 nu se extinde \Magento\Checkout\InformatiiClient\InterfataArticol","module","Magento_Checkout"
"We can't find the product.","Produsul nu a fost gasit.","module","Magento_Checkout"
"The product does not exist.","Produsul nu exista.","module","Magento_Checkout"
"We don't have some of the products you want.","Nu detinem unele din produsele dorite.","module","Magento_Checkout"
"We don't have as many of some products as you want.","Nu detinem atat de multe produse pe cat doriti.","module","Magento_Checkout"
"Quantity was recalculated from %1 to %2","Cantitatea a fost recalculata de la %1 la %2","module","Magento_Checkout"
"We adjusted product quantities to fit the required increments.","Am ajustat cantitatile de produs pentru a coincide cu cantitatea dorita.","module","Magento_Checkout"
"This quote item does not exist.","Articolul specificat nu exista.","module","Magento_Checkout"
"Display number of items in cart","Arata numarul de articole din cos","module","Magento_Checkout"
"Display item quantities","Arata cantitatea articolelor","module","Magento_Checkout"
"Shipping address is not set","Adresa de livrare nu este setata","module","Magento_Checkout"
"Unable to save address. Please, check input data.","Adresa nu poate fi salvata. Verificati informatiile de input.","module","Magento_Checkout"
"Carrier with such method not found: %1, %2","Transportul cu o astfel de metoda nu este gasit: %1, %2","module","Magento_Checkout"
"Unable to save shipping information. Please, check input data.","Nu se pot salva detaliile de livrare. Verificati informatiile de input.","module","Magento_Checkout"
"Cart contains virtual product(s) only. Shipping address is not applicable.","Cosul contine numai produse virtuale. Adresa de livrare nu se aplica.","module","Magento_Checkout"
"Shipping method is not applicable for empty cart","Metoda de livrare nu se aplica pentru un cos gol","module","Magento_Checkout"
"item","articol","module","Magento_Checkout"
"items","articole","module","Magento_Checkout"
"items","articole","module","Magento_Theme"
"Totals calculation is not applicable to empty cart","Calcularea totalului nu se aplica pentru un cos gol","module","Magento_Checkout"
"Invalid data","Informatii nevalide","module","Magento_Checkout"
"The customer address is not valid.","Adresa clientului nu este valida","module","Magento_Checkout"
"Invalid shipping method","Metoda livrare nevalida","module","Magento_Checkout"
"There are more than one shipping addresses.","Exista mai multe adrese de livrare.","module","Magento_Checkout"
"Sorry, guest checkout is not available.","Ne cerem scuze, checkout-ul vizitatorilor nu este disponibil.","module","Magento_Checkout"
"You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.","Trebuie sa va activati contul. Verificati-va adresa de email pentru confirmarea contului sau <a href=""%1"">faceti click aici</a> pentru un link nou.","module","Magento_Checkout"
"Load customer quote error","incarcati eroare specificatie client","module","Magento_Checkout"
"Error message!","Mesaj de eroare!","module","Magento_Checkout"
"Error!","Eroare!","module","Magento_Checkout"
"Wrong minimum amount.","Cantitate minima gresita.","module","Magento_Checkout"
"Message","Mesaj","module","Magento_Checkout"
"<a href=""%1"" onclick=""this.target='_blank'"" class=""print"">Print receipt</a>","<a href=""%1"" onclick=""this.target='_blank'"" class=""print"">Imprimare chitanta</a>","module","Magento_Checkout"
"Apply Discount Code","Aplicati cod reducere","module","Magento_Checkout"
"Enter discount code","Introduceti cod reducere","module","Magento_Checkout"
"Apply Discount","Aplicati reducere","module","Magento_Checkout"
"Cancel Coupon","anulati cupon","module","Magento_Checkout"
"Shopping Cart Items","Articole cos de cumparaturi","module","Magento_Checkout"
"Item","Articol","module","Magento_Checkout"
"Price","Pret","module","Magento_Checkout"
"Qty","Cantitate","module","Magento_Checkout"
"Subtotal","Subtotal","module","Magento_Checkout"
"New Address","Adresa Noua","module","Magento_Checkout"
"Ship Here","Livreaza aici","module","Magento_Checkout"
"Continue Shopping","Continuati cumparaturile","module","Magento_Checkout"
"Clear Shopping Cart","Goliti cosul de cumparaturi","module","Magento_Checkout"
"Update Shopping Cart","Actualizare cos de cumparaturi","module","Magento_Checkout"
"Update","Actualizare","module","Magento_Checkout"
"Update Cart","Actualizare cos","module","Magento_Checkout"
"See price before order confirmation.","Vizualizati pretul inainte de confirmarea comenzii.","module","Magento_Checkout"
"What's this?","Ce este aceasta?","module","Magento_Checkout"
"Edit item parameters","Modificati parametri articole","module","Magento_Checkout"
"Edit","Modificati","module","Magento_Checkout"
"Remove item","stergeti articol","module","Magento_Checkout"
"You have no items in your shopping cart.","Nu aveti nici un articol in cosul de cumparaturi","module","Magento_Checkout"
"Click <a href=""%1"">here</a> to continue shopping.","Faceti click <a href=""%1"">aici</a> pentru a continua cumparaturile.","module","Magento_Checkout"
"Estimate Tax","Estimati taxe","module","Magento_Checkout"
"Estimate Shipping and Tax","Estimare livrare si taxe","module","Magento_Checkout"
"Excl. Tax","Excludere taxe","module","Magento_Checkout"
"Loading...","Se incarca...","module","Magento_Checkout"
"Order #","Comanda #","module","Magento_Checkout"
"Proceed to Checkout","Finalizati comanda","module","Magento_Checkout"
"Product Name","Nume produs","module","Magento_Checkout"
"Bank Account","Cont Bancar","module","Magento_Checkout"
"Bank","Banca","module","Magento_Checkout"
"Registry of commerce","Registrul comertului","module","Magento_Checkout"
"VAT number","VAT","module","Magento_Checkout"
"Incl. Tax","Taxe incluse","module","Magento_Checkout"
"Your order number is: %1.","Numarul comenzii dumneavoastra este: %1.","module","Magento_Checkout"
"Your order # is: <span>%1</span>.","Comanda dumneavoastra # este: <span>%1</span>.","module","Magento_Checkout"
"We'll email you an order confirmation with details and tracking info.","Veti primi un email pentru confirmarea comenzii cu detalii si informatii de urmarire al acesteia.","module","Magento_Checkout"
"Payment Transaction Failed","Tranzactie de plata esuata","module","Magento_Checkout"
"Reason","Motiv","module","Magento_Checkout"
"Checkout Type","Tip checkout","module","Magento_Checkout"
"Customer:","Client:","module","Magento_Checkout"
"Items","Articole","module","Magento_Checkout"
"Total:","Total:","module","Magento_Checkout"
"Billing Address:","Adresa de facturare:","module","Magento_Checkout"
"Shipping Address:","Adresa de livrare:","module","Magento_Checkout"
"Shipping Method:","Modalitate de livrare:","module","Magento_Checkout"
"Ship to:","Adresa de livrare:","module","Magento_Checkout"
"Payment Method:","Modaliate de livrare:","module","Magento_Checkout"
"Date & Time:","Data si ora:","module","Magento_Checkout"
"Checkout Options","Optiuni Checkout","module","Magento_Checkout"
"Enable Onepage Checkout","Activati Pagina Unica Checkout","module","Magento_Checkout"
"Allow Guest Checkout","Permiteti Checkout Vizitatori","module","Magento_Checkout"
"Require Customer To Be Logged In To Checkout","Solicitati clientului sa se conecteze pentru a efectua checkout-ul","module","Magento_Checkout"
"Quote Lifetime (days)","Termen Mentiune (zile)","module","Magento_Checkout"
"After Adding a Product Redirect to Shopping Cart","Redirectionare la cosul de cumparaturi dupa adaugarea unui produs","module","Magento_Checkout"
"My Cart Link","Link Cosul Meu","module","Magento_Checkout"
"Display Cart Summary","Afisare cuprins cos","module","Magento_Checkout"
"Enter your destination to get a shipping estimate.","Introduceti destinatia dvs. pentru a obtine o estimare de expediere","module","Magento_Checkout"
"Shopping Cart Sidebar","Bara laterala cos de cumparaturi","module","Magento_Checkout"
"Display Shopping Cart Sidebar","Afisati bara laterala cos de cumparaturi","module","Magento_Checkout"
"Maximum Display Recently Added Item(s)","Afisare maxima a articolelor adaugate recent","module","Magento_Checkout"
"Payment Failed Emails","Email-uri Plata esuata","module","Magento_Checkout"
"Payment Failed Email Sender","Expeditor email plata esuata","module","Magento_Checkout"
"Payment Failed Email Receiver","Destinatar email plata esuata","module","Magento_Checkout"
"Payment Failed Template","sablon plata esuata","module","Magento_Checkout"
"Email template chosen based on theme fallback when ""Default"" option is selected.","sablon email ales pe baza temei fallback atunci cand optiunea ""Implicit"" este selectata.","module","Magento_Checkout"
"Send Payment Failed Email Copy To","Trimiteti copie email plata esuata catre","module","Magento_Checkout"
"Separate by "","".","Separati prin "","".","module","Magento_Checkout"
"Send Payment Failed Email Copy Method","Trimiteti modalitate copie email plata esuata catre","module","Magento_Checkout"
"Shipping","Livrare","module","Magento_Checkout"
"Order Total","Total Comanda","module","Magento_Checkout"
"Shipping Address","Adresa de livrare","module","Magento_Checkout"
"Save Address","Salvati adresa","module","Magento_Checkout"
"Cancel","Anulati","module","Magento_Checkout"
"We'll send your order confirmation here.","Va vom trimite confirmarea comenzii aici.","module","Magento_Checkout"
"For delivery questions.","Pentru intrebari legate de livrare.","module","Magento_Checkout"
"Payment","Plata","module","Magento_Checkout"
"Cart Subtotal","Subtotal cos","module","Magento_Checkout"
"Not yet calculated","Nu este inca calculat","module","Magento_Checkout"
"We received your order!","am primit comanda dumneavoastra!","module","Magento_Checkout"
"Ship to","Adresa de livrare","module","Magento_Checkout"
"Thank you for your purchase!","Va multumim pentru achizitie!","module","Magento_Checkout"
"View and edit cart","Vizualizeaza cos","module","Magento_Checkout"
"Go to Checkout","Finalizati Comanda","module","Magento_Checkout"
"Order Summary","Detalii Comanda","module","Magento_Checkout"
"View Details","Vezi Detalii ","module","Magento_Checkout"
"You can create an account after checkout.","Poti creea un cont dupa finalizare comanda.","module","Magento_Checkout"
"Email Address","Adresa Email ","module","Magento_Checkout"
"Person","Persoana fizica","module","Eadesigndev_Checkoutaddressfields"
"Business","Persoana juridica","module","Eadesigndev_Checkoutaddressfields"
"Item in Cart","Produs in Cos","module","Magento_Checkout"
"Please specify a shipping method.","Specificati o metoda de livrare","module","Magento_Checkout"
"Review & Payments","Verificare & Modalitati plata","module","Magento_Checkout"
"My billing and shipping address are the same","Adresa de facturare este aceeasi cu adresa de livrare","module","Magento_Checkout"
"Check / Money Order","Verificare / Mandat postal","module","Magento_Checkout"
"You already have an account with us. Sign in or continue as guest.","Aveti deja un cont inregistrat.Conectati-va sau continuati ca vizitator","module","Magento_Checkout"
"Terms and Conditions","Termeni si Conditii","module","Magento_CheckoutAgreements"
"Add New Condition","Adaugare conditie noua","module","Magento_CheckoutAgreements"
"Save Condition","Salvati conditie","module","Magento_CheckoutAgreements"
"Delete Condition","stergeti conditie","module","Magento_CheckoutAgreements"
"Edit Terms and Conditions","Modificati termeni si Conditii","module","Magento_CheckoutAgreements"
"New Terms and Conditions","Termeni si Conditii noi","module","Magento_CheckoutAgreements"
"Terms and Conditions Information","Informatii Termeni si Conditii","module","Magento_CheckoutAgreements"
"Condition Name","Nume Conditie","module","Magento_CheckoutAgreements"
"Status","Status","module","Magento_CheckoutAgreements"
"Enabled","Activat","module","Magento_CheckoutAgreements"
"Disabled","Dezactivat","module","Magento_CheckoutAgreements"
"Show Content as","Afisare continut ca","module","Magento_CheckoutAgreements"
"Text","Text","module","Magento_CheckoutAgreements"
"HTML","HTML","module","Magento_CheckoutAgreements"
"Applied","Aplicat","module","Magento_CheckoutAgreements"
"Store View","Vizualizare magazin","module","Magento_CheckoutAgreements"
"Checkbox Text","Text caseta de selectare","module","Magento_CheckoutAgreements"
"Content","Continut","module","Magento_CheckoutAgreements"
"Content Height (css)","Marime continut (css)","module","Magento_CheckoutAgreements"
"Content Height","Marime continut","module","Magento_CheckoutAgreements"
"ID","ID","module","Magento_CheckoutAgreements"
"Condition","Conditie","module","Magento_CheckoutAgreements"
"Sales","Vanzari","module","Magento_CheckoutAgreements"
"Checkout Conditions","Conditii checkout","module","Magento_CheckoutAgreements"
"Checkout Terms and Conditions","Termeni si Conditii Checkout","module","Magento_CheckoutAgreements"
"This condition no longer exists.","Aceasta conditie nu mai exista.","module","Magento_CheckoutAgreements"
"You deleted the condition.","Ati sters conditia.","module","Magento_CheckoutAgreements"
"Something went wrong while deleting this condition.","A avut loc o eroare la stergerea conditiei.","module","Magento_CheckoutAgreements"
"Edit Condition","Editare conditie","module","Magento_CheckoutAgreements"
"New Condition","Conditie noua","module","Magento_CheckoutAgreements"
"You saved the condition.","Ati salvat conditia.","module","Magento_CheckoutAgreements"
"Something went wrong while saving this condition.","A avut loc o eroare la salvarea conditiei","module","Magento_CheckoutAgreements"
"Automatically","Automat","module","Magento_CheckoutAgreements"
"Manually","Manual","module","Magento_CheckoutAgreements"
"Please agree to all the terms and conditions before placing the order.","Trebuie sa fiti de acord cu termenii si conditiile inainte de a plasa comanda.","module","Magento_CheckoutAgreements"
"Unable to save checkout agreement %1","Nu se poate slva acordul de checkout %1","module","Magento_CheckoutAgreements"
"Unable to remove checkout agreement %1","Nu se poate sterge acordul de checkout %1","module","Magento_CheckoutAgreements"
"Checkout agreement with specified ID ""%1"" not found.","Acordul de checkout cu ID-ul ""%1"" nu este gasit.","module","Magento_CheckoutAgreements"
"Enable Terms and Conditions","Activati Termeni si Conditii","module","Magento_CheckoutAgreements"
"Static Blocks","Blocuri statice","module","Magento_Cms"
"Add New Block","Adaugati bloc nou","module","Magento_Cms"
"Save Block","Salvati bloc","module","Magento_Cms"
"Delete Block","stergeti bloc","module","Magento_Cms"
"Save and Continue Edit","Salvati si continuati editarea","module","Magento_Cms"
"Edit Block '%1'","Modificati bloc '%1'","module","Magento_Cms"
"New Block","Bloc nou","module","Magento_Cms"
"Block Information","Informatii bloc","module","Magento_Cms"
"General Information","Informatii generale","module","Magento_Cms"
"Block Title","Titlu bloc","module","Magento_Cms"
"Identifier","Identificator","module","Magento_Cms"
"Store View","Vizualizare magazin","module","Magento_Cms"
"Status","Status","module","Magento_Cms"
"Enabled","Activat","module","Magento_Cms"
"Disabled","Dezactivat","module","Magento_Cms"
"Content","Continut","module","Magento_Cms"
"ID","ID","module","Magento_Cms"
"Title","Titlu","module","Magento_Cms"
"Manage Pages","Gestionati pagini","module","Magento_Cms"
"Add New Page","Adaugati pagina noua","module","Magento_Cms"
"Save Page","Salvati pagina","module","Magento_Cms"
"Delete Page","stergeti pagina","module","Magento_Cms"
"Edit Page '%1'","Modificati pagina '%1'","module","Magento_Cms"
"New Page","Pagina noua","module","Magento_Cms"
"Content Heading","Rubrica continut","module","Magento_Cms"
"Page Layout","Aspect pagina","module","Magento_Cms"
"Layout","Aspect","module","Magento_Cms"
"Layout Update XML","Actualizare XML pagina","module","Magento_Cms"
"Custom Design","Design personalizat","module","Magento_Cms"
"Custom Design From","Design personalizat de la","module","Magento_Cms"
"Custom Design To","Design personalizat pentru","module","Magento_Cms"
"-- Please Select --","-- Selectati --","module","Magento_Cms"
"Custom Theme","Tema personalizata","module","Magento_Cms"
"Custom Layout","Aspect personalizat","module","Magento_Cms"
"Custom Layout Update XML","Actualizare XML aspect personalizat","module","Magento_Cms"
"Design","Design","module","Magento_Cms"
"Page Information","Informatii pagina","module","Magento_Cms"
"Page Title","Titlu pagina","module","Magento_Cms"
"URL Key","Cheie URL","module","Magento_Cms"
"Relative to Web Site Base URL","Corespunzator cu Base URL-ul website-ului","module","Magento_Cms"
"Page Status","Status pagina","module","Magento_Cms"
"Meta Data","Meta informatii","module","Magento_Cms"
"Keywords","Cuvinte-cheie","module","Magento_Cms"
"Meta Keywords","Meta cuvinte","module","Magento_Cms"
"Description","Descriere","module","Magento_Cms"
"Meta Description","Meta Descriere","module","Magento_Cms"
"Created","Creat","module","Magento_Cms"
"Modified","Modificat","module","Magento_Cms"
"Action","Actiune","module","Magento_Cms"
"Preview","Previzualzare","module","Magento_Cms"
"Media Storage","Stocare media","module","Magento_Cms"
"Create Folder...","Creati dosar...","module","Magento_Cms"
"Delete Folder","stergeti dosar","module","Magento_Cms"
"Delete File","stergeti fisier","module","Magento_Cms"
"Insert File","Insereaza fisier","module","Magento_Cms"
"New Folder Name:","Nume folder nou:","module","Magento_Cms"
"Are you sure you want to delete this folder?","Sunteti sigur ca doriti sa stergeti acest dosar?","module","Magento_Cms"
"Are you sure you want to delete this file?","Sunteti sigur ca doriti sa stergeti acest fisier?","module","Magento_Cms"
"Images (%1)","Imagini (%1)","module","Magento_Cms"
"Storage Root","Sursa stocare","module","Magento_Cms"
"Home","Pagina principala","module","Magento_Cms"
"Go to Home Page","Mergi la pagina principala","module","Magento_Cms"
"CMS","CMS","module","Magento_Cms"
"You deleted the block.","Ati sters blocul","module","Magento_Cms"
"We can't find a block to delete.","Nu se poate gasi un bloc de sters.","module","Magento_Cms"
"This block no longer exists.","Acest bloc nu mai exista.","module","Magento_Cms"
"Edit Block","Modificati bloc","module","Magento_Cms"
"Blocks","Blocuri","module","Magento_Cms"
"Please correct the data sent.","Corectati informatiile trimise.","module","Magento_Cms"
"A total of %1 record(s) have been deleted.","Un total de %1 registre au fost sterse.","module","Magento_Cms"
"You saved the block.","Ati salvat blocul","module","Magento_Cms"
"The page has been deleted.","Pagina a fost stearsa","module","Magento_Cms"
"We can't find a page to delete.","Nu se poate gasi o pagina de sters.","module","Magento_Cms"
"This page no longer exists.","Aceasta pagina nu mai exista.","module","Magento_Cms"
"Edit Page","Modificati pagina","module","Magento_Cms"
"Pages","Pagini","module","Magento_Cms"
"Something went wrong while saving the page.","A avut loc o eroare la salvarea paginii.","module","Magento_Cms"
"A total of %1 record(s) have been disabled.","Un total de %1 registre au fost dezactivate.","module","Magento_Cms"
"A total of %1 record(s) have been enabled.","Un total de %1 registre au fost activate.","module","Magento_Cms"
"To apply changes you should fill in hidden required ""%1"" field","Pentru a aplica modificarile trebuie sa completati campul ascuns solicitat ""%1""","module","Magento_Cms"
"You saved this page.","Ati salvat aceasta pagina.","module","Magento_Cms"
"The directory %1 is not writable by server.","Registrul %1 nu este inscriptibil de catre server.","module","Magento_Cms"
"Make sure that static block content does not reference the block itself.","Asigurati-va ca continutul blocului static nu face referire la blocul insusi .","module","Magento_Cms"
"CMS Block with id ""%1"" does not exist.","Blocul CMS cu id-ul ""%1"" nu exista.","module","Magento_Cms"
"Enabled by Default","Activat implicit","module","Magento_Cms"
"Disabled by Default","Dezactivat implicit","module","Magento_Cms"
"Disabled Completely","Dezactivat complet","module","Magento_Cms"
"CMS Page with id ""%1"" does not exist.","Pagina CMS cu id-ul ""%1"" nu exista.","module","Magento_Cms"
"A block identifier with the same properties already exists in the selected store.","Un identificator bloc cu aceleasi proprietati exista deja in magazinul selectat.","module","Magento_Cms"
"The page URL key contains capital letters or disallowed symbols.","Cheia URL a paginii contine majuscule sau simboluri nepermise.","module","Magento_Cms"
"The page URL key cannot be made of only numbers.","Cheia URL a paginii nu poate fi compusa numai din cifre.","module","Magento_Cms"
"Please rename the folder using only letters, numbers, underscores and dashes.","Redenumiti dosarul folosind numai litere, cifre, underscore si cratime.","module","Magento_Cms"
"We found a directory with the same name. Please try another folder name.","Un registru cu acelasi nume a fost gasit. incercati un alt nume de registru.","module","Magento_Cms"
"We cannot create a new directory.","Nu se poate crea un registru nou.","module","Magento_Cms"
"We cannot delete directory %1.","Registrul %1 nu poate fi sters.","module","Magento_Cms"
"We can't upload the file right now.","Nu se poate incarca fisierul momentan.","module","Magento_Cms"
"We can't delete root directory %1 right now.","Nu se poate sterge registrul sursa %1 momentan.","module","Magento_Cms"
"Directory %1 is not under storage root path.","Registrul %1 nu este in calea de stocare de baza.","module","Magento_Cms"
"LocalizedException","ExceptieLocalizata","module","Magento_Cms"
"RuntimeException","ExceptieTimp de rulare","module","Magento_Cms"
"Exception","Exceptie","module","Magento_Cms"
